Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,"How Do You Sleep?","How Do You Sleep?","Sam Smith",2019-07-19,202204,70,false,,2024-02-08T23:31:41Z,"soft pop","PLG - Capitol",0.561,0.682,1,-4.931,0,0.0856,0.153,0,0.0763,0.359,165.944,4
spotify:track:1tNJrcVe6gwLEiZCtprs1u,"3 Nights","Don't Forget About Me Demos","Dominic Fike",2018-10-16,177666,75,false,,2024-02-08T23:31:41Z,"","Columbia",0.815,0.518,7,-6.594,0,0.0897,0.223,0,0.104,0.877,151.891,4
spotify:track:7LpMG3AEaIJgs62HQhAa91,"i'm so tired...","~how i'm feeling~","Lauv,Troye Sivan",2020-03-06,162586,74,false,,2024-02-08T23:31:41Z,"","Lauv",0.548,0.735,11,-7.572,1,0.236,0.173,0,0.195,0.498,101.252,4
spotify:track:2GGMabyHXnJmjY6CXhhB2e,"Money","Money","Cardi B",2018-10-23,183527,75,true,,2024-02-08T23:31:41Z,"","Atlantic/KSR",0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,4
spotify:track:5PYQUBXc7NYeI1obMKSJK0,"Never Really Over","Never Really Over","Katy Perry",2019-05-31,223523,71,false,,2024-02-08T23:31:41Z,"pop","Capitol Records",0.77,0.882,8,-4.792,1,0.0602,0.194,0,0.316,0.385,99.991,4
spotify:track:1dGr1c8CrMLDpV6mPbImSI,"Lover","Lover","Taylor Swift",2019-08-23,221306,87,false,,2024-02-08T23:31:41Z,"","Taylor Swift",0.359,0.543,7,-7.582,1,0.0919,0.492,0.0000158,0.118,0.453,68.534,4
spotify:track:3HWzoMvoF3TQfYg4UPszDq,"Truth Hurts","Cuz I Love You (Super Deluxe)","Lizzo",2019-04-19,173325,74,true,,2024-02-08T23:31:41Z,"","Nice Life/Atlantic",0.715,0.624,4,-3.046,0,0.114,0.11,0,0.123,0.412,158.087,4
spotify:track:6TqXcAFInzjp0bODyvrWEq,"Talk (feat. Disclosure)","Free Spirit","Khalid,Disclosure",2019-04-05,197573,74,false,,2024-02-08T23:31:41Z,"house","Right Hand Music Group, LLC/RCA Records",0.9,0.4,0,-8.575,1,0.127,0.0516,0,0.0599,0.346,135.984,4
spotify:track:4SSnFejRGlZikf02HLewEF,"bury a friend","WHEN WE ALL FALL ASLEEP WHERE DO WE GO?","Billie Eilish",2019-03-29,193143,78,false,,2024-02-08T23:31:41Z,"","Darkroom/Interscope Records",0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,4
spotify:track:073ILU1C3APNRGF66VhtyA,"Liar","Romance","Camila Cabello",2019-12-06,207038,66,false,,2024-02-08T23:31:41Z,"","Syco Music/Epic",0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,4
spotify:track:6QQtHdz4PNJWQX4nrAQGC9,"Slide Away","SHE IS COMING","Miley Cyrus",2019-05-31,233654,69,false,,2024-02-08T23:31:41Z,"","RCA/Legacy",0.534,0.538,5,-6.673,1,0.0327,0.173,0.00000282,0.248,0.289,148.016,4
spotify:track:22vgEDb5hykfaTwLuskFGD,"Sucker","Happiness Begins","Jonas Brothers",2019-06-07,181026,83,false,,2024-02-08T23:31:41Z,"","Jonas Brothers Recording",0.842,0.734,1,-5.065,0,0.0588,0.0427,0,0.106,0.952,137.958,4
spotify:track:5WHTFyqSii0lmT9R21abT8,"Don't Call Me Up","Ivy To Roses (Mixtape)","Mabel",2019-01-18,178480,76,false,,2024-02-08T23:31:41Z,"","Polydor Records",0.674,0.881,9,-2.853,1,0.147,0.296,0.00000301,0.0793,0.234,98.994,4
spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,"Cruel Summer","Lover","Taylor Swift",2019-08-23,178426,92,false,,2024-02-08T23:31:41Z,"","Taylor Swift",0.552,0.702,9,-5.707,1,0.157,0.117,0.0000206,0.105,0.564,169.994,4
spotify:track:2qxmye6gAegTMjLKEBoR3d,"Let Me Down Slowly","Narrated For You","Alec Benjamin",2018-11-16,169353,84,false,,2024-02-08T23:31:41Z,"","2018",0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,4
spotify:track:6LsAAHotRLMOHfCsSfYCsz,"If I Can't Have You","If I Can't Have You","Shawn Mendes",2019-05-03,190800,69,false,,2024-02-08T23:31:41Z,"","Island Records",0.69,0.809,2,-4.198,1,0.0603,0.524,0,0.147,0.864,123.912,4
spotify:track:7dt6x5M1jzdTEt8oCbisTK,"Better Now","beerbongs & bentleys","Post Malone",2018-04-27,231266,83,true,,2024-02-08T23:31:41Z,"","Republic Records",0.674,0.578,10,-5.804,1,0.0408,0.331,0,0.135,0.34,145.07,4
spotify:track:6ImEBuxsbuTowuHmg3Z2FO,"Mad Love","High Expectations","Mabel",2019-08-02,169813,65,false,,2024-02-08T23:31:41Z,"","Polydor Records",0.623,0.796,0,-2.981,0,0.199,0.659,0,0.115,0.607,197.524,4
spotify:track:6RRNNciQGZEXnqk8SQ9yv5,"You Need To Calm Down","Lover","Taylor Swift",2019-08-23,171360,80,false,,2024-02-08T23:31:41Z,"","Taylor Swift",0.771,0.671,2,-5.617,1,0.0553,0.00929,0,0.0637,0.714,85.026,4
spotify:track:7DnAm9FOTWE3cUvso43HhI,"Sweet but Psycho","Heaven & Hell","Ava Max",2020-09-18,187436,84,false,,2024-02-08T23:31:41Z,"","Atlantic Records",0.72,0.706,1,-4.719,1,0.0473,0.0684,0,0.166,0.62,133.002,4
spotify:track:4a9tbd947vo9K8Vti9JwcI,"Boy With Luv (feat. Halsey)","MAP OF THE SOUL : PERSONA","BTS,Halsey",2019-04-12,229773,80,false,,2024-02-08T23:31:41Z,"k-pop","BIGHIT MUSIC",0.645,0.862,11,-4.761,0,0.0845,0.0933,0,0.193,0.803,119.947,4
spotify:track:7xQAfvXzm3AkraOtGPWIZg,"Wow.","Hollywood's Bleeding","Post Malone",2019-09-06,149546,80,true,,2024-02-08T23:31:41Z,"","Republic Records",0.829,0.538,11,-7.359,0,0.212,0.137,0.00000188,0.103,0.389,99.952,4
spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,"Don't Start Now","Don't Start Now","Dua Lipa",2019-10-31,183290,77,false,,2024-02-08T23:31:41Z,"pop","Warner Records",0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,4
spotify:track:6KgBpzTuTRPebChN0VTyzV,"Good as Hell","Cuz I Love You (Super Deluxe)","Lizzo",2019-04-17,159735,73,false,,2024-02-08T23:31:41Z,"","Nice Life/Atlantic",0.682,0.919,0,-3.18,0,0.0875,0.256,0,0.442,0.535,95.982,4
spotify:track:4Of7rzpRpV1mWRbhp5rAqG,"Bruises","Divinely Uninspired To A Hellish Extent","Lewis Capaldi",2019-05-17,220492,82,false,,2024-02-08T23:31:41Z,"soft pop","Vertigo Berlin",0.736,0.308,4,-7.83,1,0.0677,0.946,0,0.186,0.361,111.202,4
spotify:track:56JyMaElW79S7TDWh1Zw1m,"On A Roll","On A Roll","Ashley O",2019-06-14,154447,55,false,,2024-02-08T23:31:41Z,"","RCA Records Label",0.736,0.81,5,-6.354,1,0.0906,0.077,0,0.0523,0.387,125.011,4
spotify:track:21jGcNKet2qwijlDFuPiPb,"Circles","Hollywood's Bleeding","Post Malone",2019-09-06,215280,89,false,,2024-02-08T23:31:41Z,"","Republic Records",0.695,0.763,0,-3.497,1,0.0396,0.189,0.00242,0.0863,0.551,120.042,4
spotify:track:6hvczQ05jc1yGlp9zhb95V,"Kill This Love","KILL THIS LOVE","BLACKPINK",2019-04-05,191050,77,false,,2024-02-08T23:31:41Z,"k-pop","YG Entertainment, distributed through Interscope Records",0.763,0.835,2,-5.234,0,0.191,0.323,0.00221,0.225,0.645,131.875,4
spotify:track:3Ol2xnObFdKV9pmRD2t9x8,"Look Back at It","Hoodie SZN","A Boogie Wit da Hoodie",2018-12-21,179449,79,true,,2024-02-08T23:31:41Z,"melodic rap","Highbridge the Label / Atlantic Records",0.791,0.587,3,-5.075,0,0.0413,0.407,0,0.148,0.536,96.057,4
spotify:track:5N1o6d8zGcSZSeMFkOUQOk,"Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)","Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)","Megan Thee Stallion,Ty Dolla $ign,Nicki Minaj",2019-08-09,199427,65,true,,2024-02-08T23:31:41Z,"trap soul","300 Entertainment",0.872,0.814,0,-4.568,1,0.155,0.00485,0.00000196,0.214,0.57,98.985,4
spotify:track:0KoiMHhqKLoL4xM54rcWYY,"Taki Taki (feat. Selena Gomez Ozuna & Cardi B)","Carte Blanche","DJ Snake,Selena Gomez,Ozuna,Cardi B",2019-07-25,212500,79,true,,2024-02-08T23:31:41Z,"reggaeton,trap latino,latin,urbano latino","DJ Snake Music Productions Limited",0.843,0.802,1,-4.167,0,0.228,0.158,0.000005,0.0642,0.618,95.881,4
spotify:track:33CfD8UkDEcSdAP9j4QpUY,"All Day And Night","All Day And Night (Jax Jones & Martin Solveig Present Europa)","Jax Jones,Martin Solveig,Madison Beer,Europa",2019-03-28,169303,58,false,,2024-02-08T23:31:41Z,"french house","Polydor Records",0.585,0.782,1,-4.101,0,0.0897,0.269,0,0.156,0.521,121.908,4
spotify:track:70eFcWOvlMObDhURTqT4Fv,"Beautiful People (feat. Khalid)","No.6 Collaborations Project","Ed Sheeran,Khalid",2019-07-12,197866,75,false,,2024-02-08T23:31:41Z,"soft pop","Atlantic Records UK",0.64,0.647,5,-8.114,0,0.186,0.124,0,0.0801,0.546,92.979,4
spotify:track:0DiDStADDVh3SvAsoJAFMk,"Only Human","Happiness Begins","Jonas Brothers",2019-06-07,183000,74,false,,2024-02-08T23:31:41Z,"","Jonas Brothers Recording",0.795,0.496,0,-5.883,1,0.0721,0.107,0,0.0645,0.873,94.01,4
spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,"Goodbyes (feat. Young Thug)","Hollywood's Bleeding","Post Malone,Young Thug",2019-09-06,174853,79,true,,2024-02-08T23:31:41Z,"rap,melodic rap,trap","Republic Records",0.547,0.653,5,-3.875,1,0.081,0.456,0,0.103,0.163,150.097,4
spotify:track:60iSKGrGazRzICtMjADNSM,"Hold Me While You Wait","Divinely Uninspired To A Hellish Extent","Lewis Capaldi",2019-05-17,205686,80,false,,2024-02-08T23:31:41Z,"soft pop","Vertigo Berlin",0.688,0.53,11,-5.507,1,0.0333,0.443,0,0.0995,0.162,106.958,4
spotify:track:5hVghJ4KaYES3BFUATCYn0,"EARFQUAKE","IGOR","Tyler The Creator",2019-05-17,190066,83,true,,2024-02-08T23:31:41Z,"","Columbia",0.554,0.498,9,-8.866,1,0.0685,0.23,0.00000598,0.795,0.413,79.635,4
spotify:track:0hVXuCcriWRGvwMV1r5Yn9,"I Don't Care (with Justin Bieber)","No.6 Collaborations Project","Ed Sheeran & Justin Bieber,Justin Bieber",2019-07-12,219946,71,false,,2024-02-08T23:31:41Z,"","Atlantic Records UK",0.798,0.676,6,-5.041,1,0.0442,0.0902,0,0.0894,0.843,101.956,4
spotify:track:1000nHvUdawXuUHgBod4Wv,"Panini","Panini","Lil Nas X",2019-09-13,114893,63,false,,2024-02-08T23:31:41Z,"","Columbia",0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,4
spotify:track:2Xnv3GntqbBH1juvUYSpHG,"So Am I","Heaven & Hell","Ava Max",2020-09-18,183026,74,false,,2024-02-08T23:31:41Z,"","Atlantic Records",0.681,0.657,6,-4.671,1,0.0432,0.0748,0,0.353,0.628,130.089,4
spotify:track:6UnCGAEmrbGIOSmGRZQ1M2,"Light On","Heard It In A Past Life","Maggie Rogers",2019-01-18,233880,72,false,,2024-02-08T23:31:41Z,"","Capitol Records",0.657,0.569,2,-6.287,1,0.0542,0.201,0.0000138,0.126,0.399,102.054,4
spotify:track:2jpKZFnBk98Ud3EoZiBOTf,"Here With Me","Here With Me","Marshmello,CHVRCHES",2019-03-08,156313,77,false,,2024-02-08T23:31:41Z,"edm,synthpop","Joytime Collective",0.792,0.566,5,-3.935,0,0.0438,0.0647,0,0.157,0.189,99.961,4
spotify:track:3gE4eQH3K83Sght0ZLvuBK,"MIA","X 100PRE","Bad Bunny,Drake",2018-12-23,210367,80,false,,2024-02-08T23:31:41Z,"reggaeton,trap latino,urbano latino,latin,rap","Rimas Entertainment LLC",0.816,0.538,6,-6.354,0,0.0617,0.0142,0.000485,0.099,0.156,97.055,4
spotify:track:1rqqCSm0Qe4I9rUvWncaom,"High Hopes","Pray for the Wicked","Panic! At The Disco",2018-06-22,190946,83,false,,2024-02-08T23:31:41Z,"emo","DCD2 / Fueled By Ramen",0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,4
spotify:track:3cWI6Hj9LQ0MfMuhw9uSMc,"Lost Without You","Freya Ridings","Freya Ridings",2019-07-19,225853,71,false,,2024-02-08T23:31:41Z,"","Good Soldier Records/Capitol Records",0.386,0.136,6,-9.267,1,0.0458,0.932,0,0.0653,0.0976,67.016,3
spotify:track:0qc4QlcCxVTGyShurEv1UU,"Post Malone (feat. RANI)","Magnets EP","Sam Feldt,RANI",2019-05-24,174444,68,false,,2024-02-08T23:31:41Z,"tropical house","Spinnin' Records",0.59,0.642,7,-3.87,1,0.122,0.0771,0,0.105,0.651,107.356,4
spotify:track:543bCW2ruMPmxUBWirQ3MR,"Cross Me (feat. Chance the Rapper & PnB Rock)","Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran,Chance the Rapper,PnB Rock",2019-05-24,206186,59,true,,2024-02-08T23:31:41Z,"soft pop,melodic rap","Atlantic Records UK",0.746,0.787,4,-6.373,1,0.12,0.214,0,0.0669,0.607,95.005,4
spotify:track:1lOe9qE0vR9zwWQAOk6CoO,"Ransom","We Love You Tecca","Lil Tecca",2019-08-30,131240,87,true,,2024-02-08T23:31:41Z,"melodic rap,rap","Republic Records",0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,4
spotify:track:6V7g6qM8wheMivMWrzbPTM,"Leave Me Alone","LOVE FOR GUALA","Flipp Dinero",2019-11-22,195637,71,true,,2024-02-08T23:31:41Z,"melodic rap","Cinematic/Epic/We The Best",0.792,0.743,7,-2.806,1,0.0851,0.107,0,0.183,0.742,150.024,4
spotify:track:2xLMifQCjDGFmkHkpNLD9h,"SICKO MODE","ASTROWORLD","Travis Scott",2018-08-03,312820,86,true,,2024-02-08T23:31:41Z,"rap","Cactus Jack / Epic",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,4
spotify:track:2x0RZdkZcD8QRI53XT4GI5,"SOS (feat. Aloe Blacc)","TIM","Avicii,Aloe Blacc",2019-06-06,157202,74,false,,2024-02-08T23:31:41Z,"edm","Universal Music AB",0.802,0.645,5,-6.181,0,0.0715,0.272,0,0.119,0.376,100.001,4
spotify:track:1DhRbox3xkceP64k3JeYfW,"Antisocial (with Travis Scott)","No.6 Collaborations Project","Ed Sheeran,Travis Scott",2019-07-12,161746,64,false,,2024-02-08T23:31:41Z,"soft pop,rap","Atlantic Records UK",0.716,0.823,5,-5.313,0,0.0495,0.132,0,0.361,0.91,151.957,4
spotify:track:2tnVG71enUj33Ic2nFN6kZ,"Ride It","Ride It","Regard",2019-07-26,157605,81,false,,2024-02-08T23:31:41Z,"","Ministry of Sound Recordings",0.88,0.751,7,-4.258,0,0.0874,0.177,0.0000643,0.106,0.884,117.948,4
spotify:track:2wrJq5XKLnmhRXHIAf9xBa,"10000 Hours (with Justin Bieber)","10000 Hours (with Justin Bieber)","Dan + Shay,Justin Bieber",2019-10-04,167693,75,false,,2024-02-08T23:31:41Z,"country","Warner Music Nashville",0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,4
spotify:track:7gZXCjAy6nxKCQWLEeX4LZ,"One Thing Right","One Thing Right","Marshmello,Kane Brown",2019-06-21,181823,77,false,,2024-02-08T23:31:41Z,"edm,country,pop country","Joytime Collective",0.659,0.625,4,-2.253,1,0.045,0.0644,0,0.582,0.442,88.042,4
spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z,"ZEZE (feat. Travis Scott & Offset)","Dying to Live","Kodak Black,Offset,Travis Scott",2018-12-14,228759,80,true,,2024-02-08T23:31:41Z,"rap","Atlantic Records",0.861,0.603,8,-5.788,0,0.176,0.0521,0,0.0924,0.504,98.043,4
spotify:track:3z4CGd63tpUn9a6oQSG0CI,"Location (feat. Burna Boy)","PSYCHODRAMA","Dave,Burna Boy",2019-03-08,241293,79,true,,2024-02-08T23:31:41Z,"grime,uk grime,uk drill,drill,afrobeats,afrobeat,afropop,afroswing,dancehall,afropiano","Neighbourhood",0.812,0.496,9,-5.969,0,0.297,0.271,0,0.0955,0.55,109.979,4
spotify:track:3j84U36KvLeXNDPv4t5pI8,"Pure Water (with Migos)","Perfect Ten","Mustard,Migos",2019-06-28,192470,76,true,,2024-02-08T23:31:41Z,"trap","10 Summers Records/Interscope Records",0.68,0.559,0,-5.545,1,0.127,0.177,0,0.344,0.135,202.018,4
spotify:track:1DFD5Fotzgn6yYXkYsKiGs,"Piece Of Your Heart","Piece Of Your Heart","MEDUZA,Goodboys",2019-02-01,152913,73,false,,2024-02-08T23:31:41Z,"","Virgin",0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,4
spotify:track:03x2rVJRFUrvwlfxoHd9Mo,"Just You and I","What a Time To Be Alive","Tom Walker",2019-03-01,174982,66,false,,2024-02-08T23:31:41Z,"","Relentless Records",0.567,0.696,9,-5.416,1,0.301,0.456,0,0.113,0.544,92.061,4
spotify:track:0pEkK8MqbmGSX7fT8WLMbR,"Grace","Divinely Uninspired To A Hellish Extent","Lewis Capaldi",2019-05-17,185657,71,false,,2024-02-08T23:31:41Z,"soft pop","Vertigo Berlin",0.722,0.565,4,-5.848,1,0.0335,0.435,0,0.165,0.488,104.483,4
spotify:track:2YpeDb67231RjR0MgVLzsG,"Old Town Road (feat. Billy Ray Cyrus) - Remix","7","Lil Nas X,Billy Ray Cyrus",2019-06-21,157066,78,false,,2024-02-08T23:31:41Z,"","Columbia",0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,4
spotify:track:6oJ6le65B3SEqPwMRNXWjY,"Higher Love","Higher Love","Kygo,Whitney Houston",2019-06-28,228267,78,false,,2024-02-08T23:31:41Z,"tropical house","Kygo/RCA Records",0.693,0.678,8,-7.159,1,0.0324,0.0151,0.00000571,0.101,0.404,103.952,4
spotify:track:2JvzF1RMd7lE3KmFlsyZD8,"MIDDLE CHILD","MIDDLE CHILD","J. Cole",2019-01-23,213593,81,true,,2024-02-08T23:31:41Z,"rap","Dreamville, Inc., Under exclusive license to Roc Nation Records",0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,4
spotify:track:5w9c2J52mkdntKOmRLeM2m,"Con Calma","Con Calma","Daddy Yankee,Snow",2019-01-24,193226,83,false,,2024-02-08T23:31:41Z,"reggaeton,latin","El Cartel Records (EC3)",0.737,0.86,8,-2.652,0,0.0593,0.11,0.00000194,0.0574,0.656,93.989,4
spotify:track:6iaSML1PIYq936g62BDtBq,"Robbery","Death Race For Love (Bonus Track Version)","Juice WRLD",2019-03-08,240050,81,true,,2024-02-08T23:31:41Z,"melodic rap,emo rap","Grade A Productions/Interscope Records",0.623,0.692,2,-5.122,1,0.0504,0.328,0,0.153,0.566,79.899,4
spotify:track:2IRZnDFmlqMuOrYOLnZZyc,"Going Bad (feat. Drake)","Championships","Meek Mill,Drake",2018-11-30,180522,78,true,,2024-02-08T23:31:41Z,"rap","MMG/Atlantic",0.889,0.496,4,-6.365,0,0.0905,0.259,0,0.252,0.544,86.003,4
spotify:track:1wJRveJZLSb1rjhnUHQiv6,"Swervin (feat. 6ix9ine)","Hoodie SZN","A Boogie Wit da Hoodie,6ix9ine",2018-12-21,189486,72,true,,2024-02-08T23:31:41Z,"melodic rap","Highbridge the Label / Atlantic Records",0.581,0.662,9,-5.239,1,0.303,0.0153,0,0.111,0.434,93.023,4
