Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3Ofmpyhv5UAQ70mENzB277,"Astronaut In The Ocean","Astronaut In The Ocean","Masked Wolf",2021-01-06,132780,74,true,nick170708!,2021-05-18T14:46:00Z,"","Elektra (NEK)",0.778,0.695,4,-6.865,0,0.0913,0.175,0,0.15,0.472,149.996,4
spotify:track:40iJIUlhi6renaREYGeIDS,"Fair Trade (with Travis Scott)","Certified Lover Boy","Drake,Travis Scott",2021-09-03,291175,82,true,nick170708!,2021-09-10T01:59:42Z,"rap","OVO",0.666,0.465,1,-8.545,1,0.26,0.0503,0,0.215,0.292,167.937,4
spotify:track:4pt5fDVTg5GhEvEtlz9dKk,"I WANNA BE YOUR SLAVE","Teatro d'ira - Vol. I","Måneskin",2021-03-19,173346,85,true,nick170708!,2021-07-21T22:37:20Z,"","RCA Records Label",0.75,0.608,1,-4.008,1,0.0387,0.00165,0,0.178,0.958,132.507,4
spotify:track:10hcDov7xmcRviA8jLwEaI,"Need to Know","Need to Know","Doja Cat",2021-06-11,210560,6,true,nick170708!,2021-06-13T16:05:36Z,"","Kemosabe Records/RCA Records",0.664,0.609,1,-6.509,1,0.0707,0.304,0,0.0926,0.194,130.041,4
spotify:track:2Xr1dTzJee307rmrkt8c0g,"love nwantiti (ah ah ah)","CKay The First","CKay",2019-08-30,145800,80,true,nick170708!,2021-10-04T12:30:39Z,"afrobeats,afrobeat,afro r&b,afropop","Chocolate City Music",0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,4
spotify:track:5JCoSi02qi3jJeHdZXMmR8,"favorite crime","SOUR","Olivia Rodrigo",2021-05-21,152666,85,false,nick170708!,2024-04-15T23:46:06Z,"","Olivia Rodrigo PS",0.369,0.272,9,-10.497,1,0.0364,0.866,0,0.147,0.218,172.929,4
spotify:track:3FeVmId7tL5YN8B7R3imoM,"My Universe","My Universe","Coldplay,BTS",2021-09-24,228000,78,false,nick170708!,2021-10-04T12:30:24Z,"k-pop","Parlophone UK",0.588,0.701,9,-6.39,1,0.0402,0.00813,0,0.2,0.443,104.988,4
spotify:track:7hU3IHwjX150XLoTVmjD0q,"MONEY","LALISA","LISA",2021-09-10,168227,76,true,nick170708!,2023-04-21T20:30:38Z,"k-pop","YG Entertainment/Interscope Records",0.831,0.554,1,-9.998,0,0.218,0.161,0.0000612,0.152,0.396,140.026,4
spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"INDUSTRY BABY (feat. Jack Harlow)","MONTERO","Lil Nas X,Jack Harlow",2021-09-17,212352,77,true,nick170708!,2022-05-16T17:09:07Z,"","Columbia",0.741,0.691,10,-7.395,0,0.0672,0.0221,0,0.0476,0.892,150.087,4
spotify:track:0RbW8kWozrVSIGb4V13o0o,"Hurricane","Donda","Kanye West",2021-08-29,243187,6,false,nick170708!,2021-09-10T02:00:08Z,"rap","Rock The World/IDJ/Kanye LP7",0.587,0.561,0,-6.569,1,0.146,0.0466,0,0.109,0.351,80.009,4
spotify:track:4u4NyuceXP7Uzh7XFJKCr1,"Hold On","Hold On","Justin Bieber",2021-03-05,170813,69,false,nick170708!,2021-05-18T14:48:22Z,"","RBMG/Def Jam",0.658,0.634,1,-5.797,0,0.0413,0.0106,0,0.132,0.29,139.98,4
spotify:track:4fSIb4hdOQ151TILNsSEaF,"Todo De Ti","Todo De Ti","Rauw Alejandro",2021-05-20,199604,76,true,nick170708!,2021-06-08T15:35:59Z,"reggaeton,urbano latino,trap latino,latin","Sony Music Latin/Duars Entertainment",0.78,0.718,3,-3.605,0,0.0506,0.31,0.000163,0.0932,0.342,127.949,4
spotify:track:0k4d5YPDr1r7FX77VdqWez,"You Right","Planet Her","Doja Cat,The Weeknd",2021-06-25,186173,80,true,nick170708!,2021-06-27T17:07:18Z,"","Kemosabe Records/RCA Records",0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,4
spotify:track:1mSdbey7RstGLY2udgXv74,"Essence (feat. Justin Bieber & Tems)","Essence (feat. Justin Bieber & Tems)","Wizkid,Justin Bieber,Tems",2021-08-13,263288,62,false,nick170708!,2024-05-11T14:16:11Z,"afrobeats,afrobeat,afropop,azonto,afroswing,afro r&b,afropiano,alté","Starboy/RCA Records",0.835,0.691,0,-5.828,1,0.113,0.0159,0.0000144,0.108,0.581,103.999,4
spotify:track:5qNh5WtzMbfpSj2jLlBkoD,"Your Power","Your Power","Billie Eilish",2021-04-29,245896,1,false,nick170708!,2021-06-08T15:35:11Z,"","Darkroom/Interscope Records",0.634,0.285,9,-14.007,0,0.0807,0.937,0.000359,0.232,0.203,129.65,4
spotify:track:3USxtqRwSYz57Ewm6wWRMp,"Heat Waves","Dreamland","Glass Animals",2020-08-07,238805,91,false,nick170708!,2021-09-20T03:13:36Z,"","Polydor Records",0.761,0.525,11,-6.9,1,0.0944,0.44,0.0000067,0.0921,0.531,80.87,4
spotify:track:6f3Slt0GbA2bPZlz0aIFXN,"The Business","The Business","Tiësto",2020-09-16,164000,77,false,nick170708!,2021-05-18T14:49:47Z,"edm,trance,big room,house,dance","Atlantic Records",0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4
spotify:track:1XXimziG1uhM0eDNCZCrUl,"Up","Up","Cardi B",2021-02-05,156944,69,true,nick170708!,2021-05-18T14:46:05Z,"","Atlantic Records",0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166,4
spotify:track:079Ey5uxL04AKPQgVQwx5h,"Baila Conmigo (with Rauw Alejandro)","Revelación - EP","Selena Gomez,Rauw Alejandro",2021-03-12,186087,68,false,nick170708!,2021-05-18T14:47:20Z,"reggaeton,urbano latino,trap latino,latin","Selena Gomez Latin Project",0.823,0.544,5,-7.132,1,0.0715,0.0215,0.00315,0.0966,0.664,149.903,4
spotify:track:2JPLbjOn0wPCngEot2STUS,"Yonaguni","Yonaguni","Bad Bunny",2021-06-04,206710,81,true,nick170708!,2021-06-08T15:35:17Z,"reggaeton,trap latino,urbano latino,latin","Rimas Entertainment LLC",0.644,0.648,1,-4.601,1,0.118,0.276,0,0.135,0.44,179.951,4
spotify:track:0A1hoCfMLkiAgvhWkkucJa,"Body","Good News","Megan Thee Stallion",2020-11-20,171067,72,true,nick170708!,2021-05-18T14:50:45Z,"","300 Entertainment",0.914,0.732,8,-6.1,0,0.241,0.0166,0,0.107,0.469,94.066,4
spotify:track:35mvY5S1H3J2QZyna3TFe0,"positions","Positions","Ariana Grande",2020-10-30,172324,81,true,nick170708!,2021-05-18T14:47:34Z,"pop","Republic Records",0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,4
spotify:track:5CZ40GBx1sQ9agT82CLQCT,"traitor","SOUR","Olivia Rodrigo",2021-05-21,229226,89,false,nick170708!,2022-08-28T19:58:38Z,"","Olivia Rodrigo PS",0.38,0.339,3,-7.885,1,0.0338,0.691,0,0.12,0.0849,100.607,4
spotify:track:4Ld4kbKo1eOzToQ0P8JA0V,"Arcade (feat. FLETCHER)","Small Town Boy","Duncan Laurence,FLETCHER",2020-11-27,187453,69,false,nick170708!,2021-12-03T17:58:17Z,"","Universal Music, a division of Universal International Music BV",0.446,0.395,0,-9.328,1,0.0365,0.815,0.00216,0.128,0.267,71.944,3
spotify:track:7BoobGhD4x5K96Me0hqC8Q,"Build a Bitch","Build a Bitch","Bella Poarch",2021-05-14,122772,72,true,nick170708!,2021-06-08T15:35:41Z,"","Warner Records",0.855,0.463,3,-7.454,1,0.0367,0.217,0.0000177,0.347,0.866,102.931,4
spotify:track:5vGLcdRuSbUhD8ScwsGSdA,"Whoopty","Whoopty","CJ",2020-08-20,123262,67,true,nick170708!,2021-05-18T14:48:36Z,"dembow","CJ Music Group/T-Series",0.719,0.648,3,-7.6,0,0.125,0.2,0,0.127,0.66,140.201,4
spotify:track:4MzXwWMhyBbmu6hOcLVD49,"DÁKITI","EL ÚLTIMO TOUR DEL MUNDO","Bad Bunny,JHAYCO",2020-11-27,205090,81,true,nick170708!,2021-05-18T14:47:30Z,"reggaeton,trap latino,urbano latino,latin","Rimas Entertainment LLC",0.731,0.573,4,-10.059,0,0.0544,0.401,0.0000522,0.113,0.145,109.928,4
spotify:track:6fRxMU4LWwyaSSowV441IU,"Beautiful Mistakes (feat. Megan Thee Stallion)","Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5,Megan Thee Stallion",2021-03-03,227395,31,false,nick170708!,2021-05-18T14:49:23Z,"pop","222 Records/Interscope Records",0.713,0.676,10,-5.483,1,0.027,0.0377,0,0.154,0.721,99.048,4
spotify:track:75MNhvTCCKsST3YqqUiU9r,"Shivers","Shivers","Ed Sheeran",2021-09-13,207853,10,false,nick170708!,2021-10-04T12:30:31Z,"soft pop","Atlantic Records UK",0.788,0.859,2,-2.724,1,0.0856,0.281,0,0.0424,0.822,141.02,4
spotify:track:3KdoeNlEN0BoAKWzaRLNZa,"Solar Power","Solar Power","Lorde",2021-06-10,192621,1,false,nick170708!,2021-06-13T16:05:30Z,"","Universal Music New Zealand Limited",0.735,0.47,4,-9.405,1,0.1,0.266,0.000105,0.32,0.897,87.971,4
spotify:track:1diS6nkxMQc3wwC4G1j0bh,"We're Good","Future Nostalgia (The Moonlight Edition)","Dua Lipa",2021-02-11,165506,72,false,nick170708!,2021-05-18T14:46:43Z,"pop","Warner Records",0.722,0.588,6,-5.932,1,0.0544,0.0319,0,0.183,0.59,134.01,4
spotify:track:1EHUQesfVKwbthtNcpBi9g,"WITHOUT YOU (with Miley Cyrus)","WITHOUT YOU (with Miley Cyrus)","The Kid LAROI,Miley Cyrus",2021-04-30,161384,65,true,nick170708!,2021-05-18T14:47:02Z,"","Columbia",0.655,0.469,0,-6.257,1,0.0292,0.173,0,0.0956,0.467,92.56,4
spotify:track:3CeCwYWvdfXbZLXFhBrbnf,"Love Story (Taylor’s Version)","Love Story (Taylor’s Version)","Taylor Swift",2021-02-12,235766,80,false,nick170708!,2021-05-18T14:48:31Z,"","Taylor Swift",0.626,0.79,2,-4.302,1,0.0311,0.135,0.00000397,0.0989,0.416,119.082,4
spotify:track:1fxYz1s15pyZLsJT0Hdh1m,"late at night","late at night","Roddy Ricch",2021-06-04,174682,61,true,nick170708!,2022-08-27T14:17:30Z,"melodic rap","Atlantic Records",0.643,0.403,1,-11.254,0,0.41,0.343,0,0.138,0.111,98.54,4
spotify:track:3J8EOeKLTLXORtWPpOU5bE,"Calling My Phone","Destined 2 Win","Lil Tjay,6LACK",2021-04-02,205458,78,true,nick170708!,2021-05-18T14:47:15Z,"brooklyn drill,melodic rap","Columbia",0.907,0.393,4,-7.636,0,0.0539,0.451,0.00000135,0.135,0.202,104.949,4
spotify:track:18vXApRmJSgQ6wG2ll9AOg,"RAPSTAR","Hall of Fame","Polo G",2021-06-11,165925,79,true,nick170708!,2022-07-28T21:26:48Z,"","Columbia",0.789,0.536,6,-6.862,1,0.242,0.41,0,0.129,0.437,81.039,4
spotify:track:37Nqx7iavZpotJSDXZWbJ3,"Girls Want Girls (with Lil Baby)","Certified Lover Boy","Drake,Lil Baby",2021-09-03,221979,79,true,nick170708!,2021-09-20T03:13:11Z,"rap","OVO",0.767,0.438,7,-8.726,0,0.29,0.181,0,0.142,0.381,86.975,4
spotify:track:4jPy3l0RUwlUI9T5XHBW2m,"Mood (feat. iann dior)","El Dorado","24kGoldn,iann dior",2021-03-26,140533,81,true,nick170708!,2021-05-18T14:48:07Z,"melodic rap","Records/Columbia",0.701,0.716,7,-3.671,0,0.0361,0.174,0,0.324,0.732,91.007,4
spotify:track:3ggtU1ZOKO8ZNiqPNyXGcm,"Dinero","Dinero","Trinidad Cardona",2018-02-02,160880,71,true,nick170708!,2024-09-17T19:29:11Z,"","Run It Up Records/Island",0.709,0.782,2,-4.687,1,0.0672,0.00774,0,0.107,0.484,119.997,4
spotify:track:2XIc1pqjXV3Cr2BQUGNBck,"LA NOCHE DE ANOCHE","EL ÚLTIMO TOUR DEL MUNDO","Bad Bunny,ROSALÍA",2020-11-27,203200,79,false,nick170708!,2021-05-18T14:49:16Z,"reggaeton,trap latino,urbano latino,latin","Rimas Entertainment LLC",0.856,0.618,7,-4.892,1,0.286,0.0303,0,0.0866,0.391,81.993,4
spotify:track:31qCy5ZaophVA81wtlwLc4,"Anyone","Anyone","Justin Bieber",2021-01-01,190779,70,false,nick170708!,2021-05-18T14:46:58Z,"","RBMG/Def Jam",0.686,0.538,2,-8.026,1,0.0345,0.181,0.00000313,0.113,0.584,115.884,4
spotify:track:07MDkzWARZaLEdKxo6yArG,"Meet Me At Our Spot","THE ANXIETY","THE ANXIETY,WILLOW,Tyler Cole",2020-03-13,162680,77,true,nick170708!,2022-05-15T19:44:18Z,"","MSFTSMusic / Roc Nation Records, LLC",0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,4
spotify:track:0E4Y1XIbs8GrAT1YqVy6dq,"Afterglow","Afterglow","Ed Sheeran",2020-12-21,185486,71,false,nick170708!,2021-05-18T14:47:40Z,"soft pop","Atlantic Records UK",0.641,0.324,11,-5.851,1,0.0299,0.698,0,0.328,0.273,110.184,4
spotify:track:1zLBsSVxETQOfINOLYvT5m,"GIRL LIKE ME","TRANSLATION","Black Eyed Peas,Shakira",2020-11-02,222522,81,true,nick170708!,2021-05-18T14:48:58Z,"latin pop","Epic",0.965,0.485,2,-8.784,1,0.191,0.0206,0.0237,0.0655,0.312,124.025,4
spotify:track:7vrJn5hDSXRmdXoR30KgF1,"BICHOTA","BICHOTA","KAROL G",2020-10-23,178946,69,true,nick170708!,2021-05-18T14:48:17Z,"reggaeton,latin,urbano latino","UMLE - Latino",0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,4
spotify:track:1xK1Gg9SxG8fy2Ya373oqb,"Bandido","Bandido","Myke Towers,Juhn",2020-12-10,232853,75,false,nick170708!,2021-05-18T14:48:46Z,"reggaeton,trap latino,urbano latino","White World Music",0.713,0.617,8,-4.637,1,0.0887,0.122,0,0.0962,0.682,168.021,4
spotify:track:5JqZ3oqF00jkT81foAFvqg,"Prisoner (feat. Dua Lipa)","Prisoner (feat. Dua Lipa)","Miley Cyrus,Dua Lipa",2020-11-20,169333,3,false,nick170708!,2021-05-18T14:49:06Z,"pop","RCA Records Label",0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,4
spotify:track:0VjIjW4GlUZAMYd2vXMi3b,"Blinding Lights","After Hours","The Weeknd",2020-03-20,200040,92,false,nick170708!,2021-05-18T14:49:10Z,"","Republic Records",0.513,0.73,1,-5.94,1,0.0598,0.00143,0.0000954,0.0897,0.334,171.001,4
spotify:track:3eZYOQO4UzKrUDYDghtnFw,"test drive","Positions (Deluxe)","Ariana Grande",2021-02-19,122174,63,false,nick170708!,2021-05-18T14:49:35Z,"pop","Republic Records",0.698,0.708,9,-4.943,0,0.0454,0.0251,0,0.124,0.322,115.036,4
spotify:track:02kDW379Yfd5PzW5A6vuGt,"Lemonade","Lemonade (feat. Gunna Don Toliver & NAV)","Internet Money,Gunna,Don Toliver,NAV",2020-08-14,195428,7,true,nick170708!,2021-05-18T14:50:01Z,"melodic rap","Internet Money Records/ TenThousand Projects",0.799,0.66,1,-6.153,0,0.079,0.256,0,0.111,0.471,140.04,4
spotify:track:6UelLqGlWMcVH1E5c4H7lY,"Watermelon Sugar","Fine Line","Harry Styles",2019-12-13,174000,88,false,nick170708!,2021-05-18T14:49:54Z,"","Columbia",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,4
spotify:track:2xdwCJLfKCkat14mlgR26M,"Lost Cause","Lost Cause","Billie Eilish",2021-06-02,212496,1,true,nick170708!,2021-06-08T15:35:29Z,"","Darkroom/Interscope Records",0.671,0.336,10,-8.494,0,0.241,0.705,0.00751,0.0577,0.518,75.051,4
spotify:track:3XoflnowYPFRPOh3uFvHcm,"Selfish Love (with Selena Gomez)","Selfish Love (with Selena Gomez)","DJ Snake,Selena Gomez",2021-03-04,168648,59,false,nick170708!,2021-05-18T14:50:06Z,"","DJ Snake Music Productions Limited",0.723,0.646,5,-7.973,0,0.102,0.0206,0.352,0.0994,0.443,110.971,4
spotify:track:5TnQ453LtEy08EwrIUtB1e,"What You Know Bout Love","LOVE","Pop Smoke",2021-05-14,160000,0,true,nick170708!,2021-05-18T14:50:20Z,"brooklyn drill,drill,new york drill","UME - Global Clearing House",0.584,0.547,7,-8.502,0,0.382,0.655,0.00000164,0.134,0.56,83.917,4
spotify:track:4saklk6nie3yiGePpBwUoc,"Dynamite","BE","BTS",2020-11-20,199053,6,false,nick170708!,2021-05-18T14:50:27Z,"k-pop","BIGHIT MUSIC / HYBE",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,4
spotify:track:6cx06DFPPHchuUAcTxznu9,"Head & Heart (feat. MNEK)","Head & Heart (feat. MNEK)","Joel Corry,MNEK",2020-07-03,166028,81,false,nick170708!,2021-05-18T14:50:33Z,"dance pop","Atlantic Records UK",0.734,0.874,8,-3.158,1,0.0662,0.168,0.0000114,0.0489,0.905,122.953,4
spotify:track:2etHQJxIbV0soyPhelVs9Y,"Best Friend (feat. Doja Cat)","Best Friend (feat. Doja Cat)","Saweetie,Doja Cat",2021-01-07,155883,70,true,nick170708!,2021-05-18T14:50:51Z,"","ICY/Warner Records",0.84,0.766,4,-4.12,1,0.136,0.00302,0.00000361,0.0684,0.402,94.018,4
spotify:track:3aQem4jVGdhtg116TmJnHz,"What’s Next","Scary Hours 2","Drake",2021-03-05,178153,70,true,nick170708!,2021-05-18T14:51:05Z,"rap","OVO",0.781,0.594,0,-6.959,0,0.0485,0.0136,0,0.162,0.0628,129.895,4
spotify:track:2pn8dNVSpYnAtlKFC8Q0DJ,"On The Ground","R","ROSÉ",2021-03-12,168085,71,false,nick170708!,2021-05-18T14:51:11Z,"k-pop","YG Entertainment/Interscope Records",0.311,0.607,1,-6.578,1,0.11,0.0174,0,0.131,0.286,188.7,4
spotify:track:6F2r4HgpJnvKDmkN6JEN6J,"As I Am (feat. Khalid)","Justice","Justin Bieber,Khalid",2021-03-19,174406,64,false,nick170708!,2021-05-18T14:51:35Z,"","RBMG/Def Jam",0.595,0.543,11,-8.149,1,0.038,0.127,0,0.0975,0.109,99.928,4
spotify:track:0LThjFY2iTtNdd4wviwVV2,"Permission to Dance","Butter / Permission to Dance","BTS",2021-07-09,187585,3,false,nick170708!,2021-07-15T13:37:48Z,"k-pop","BIGHIT MUSIC",0.702,0.741,9,-5.33,1,0.0427,0.00544,0,0.337,0.646,124.925,4
spotify:track:0BI0hfbmqybnd3TezrDME3,"Met Him Last Night (feat. Ariana Grande)","Dancing With The Devil…The Art of Starting Over","Demi Lovato,Ariana Grande",2021-04-02,204631,54,true,nick170708!,2021-05-18T14:51:43Z,"pop","Island Records",0.538,0.512,4,-4.548,0,0.0262,0.22,0,0.101,0.12,144.978,4
spotify:track:1D3z6HTiQsNmZxjl7F7eoG,"m y . l i f e (with 21 Savage & Morray)","The Off-Season","J. Cole,21 Savage,Morray",2021-05-14,218801,75,true,nick170708!,2021-05-21T14:38:34Z,"rap","Dreamville, Inc., Under exclusive license to Roc Nation Records",0.597,0.587,7,-7.026,0,0.137,0.0622,0,0.214,0.0753,140.021,4
spotify:track:1QL7nSDZCwZMnbisV4KOXt,"t r a n s p a r e n t s o u l feat. Travis Barker","t r a n s p a r e n t s o u l feat. Travis Barker","WILLOW,Travis Barker",2021-04-27,168030,63,true,nick170708!,2021-09-20T03:14:28Z,"rap rock","MSFTSMusic / Roc Nation Records, LLC",0.39,0.83,11,-5.201,0,0.0563,0.0021,0,0.156,0.191,90.021,4
