Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:19KlZwqlT3fguP2BeHF1Q1,"Disease","Disease","Lady Gaga",2024-10-25,229997,76,false,nick170708!,2024-11-01T10:49:50Z,"art pop,pop","Interscope Records",0.562,0.917,11,-2.768,0,0.117,0.0513,0,0.488,0.501,100.987,4
spotify:track:3nQ24dxqvxZEVwlHTeuLz0,"Sympathy is a knife featuring ariana grande","Brat and it’s completely different but also still brat","Charli xcx,Ariana Grande",2024-10-11,154126,70,true,nick170708!,2024-10-11T05:57:06Z,"hyperpop,art pop,pop","Atlantic Records",0.711,0.603,3,-7.815,1,0.0405,0.0962,0,0.112,0.339,135.151,4
spotify:track:3rUGC1vUpkDG9CZFHMur1t,"greedy","greedy","Tate McRae",2023-09-15,131872,91,true,nick170708!,2024-01-02T00:39:26Z,"","RCA Records Label",0.749,0.729,6,-3.19,0,0.0321,0.261,0,0.113,0.816,111.004,1
spotify:track:1a73gcEg6h6Re6hHXoVltJ,"FTCU","Pink Friday 2","Nicki Minaj",2023-12-08,172137,73,true,nick170708!,2024-01-02T00:41:02Z,"","Republic Records",0.93,0.435,11,-6.694,1,0.202,0.0173,0.000287,0.117,0.227,144.978,4
spotify:track:57wp7VFnV8X0pSVnYArGeJ,"Whatever She Wants","Whatever She Wants","Bryson Tiller",2024-02-13,161342,81,true,nick170708!,2024-03-05T13:15:17Z,"trap soul,r&b","TrapSoul/RCA Records",0.803,0.512,9,-6.871,0,0.066,0.128,0,0.0928,0.435,96.02,4
spotify:track:79AHPJd8upvNxyK2qQcY8J,"HISS","HISS","Megan Thee Stallion",2024-01-26,192818,66,true,nick170708!,2024-02-02T15:13:21Z,"","Hot Girl Productions",0.745,0.663,1,-5.056,1,0.423,0.078,0,0.213,0.686,167.137,4
spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Seven (feat. Latto) (Explicit Ver.)","GOLDEN","Jung Kook,Latto",2023-11-03,183550,86,true,nick170708!,2024-01-02T00:54:48Z,"k-pop","BIGHIT MUSIC",0.79,0.831,11,-4.185,1,0.044,0.312,0,0.0797,0.872,124.987,4
spotify:track:331l3xABO0HMr1Kkyh2LZq,"I Don't Wanna Wait","I Don't Wanna Wait","David Guetta,OneRepublic",2024-04-05,149667,87,false,nick170708!,2024-04-12T12:52:29Z,"edm,dance,soft pop","Parlophone UK",0.681,0.714,1,-4.617,0,0.0309,0.0375,0,0.232,0.554,129.976,4
spotify:track:5QMrH5nszZZR3nefIj6Mar,"Defying Gravity","Wicked: The Soundtrack","Cynthia Erivo,Ariana Grande",2024-11-22,459766,78,false,nick170708!,2024-11-27T19:22:52Z,"musicals,pop","Universal Studios and Republic Records",0.31,0.303,1,-10.345,1,0.0344,0.527,0,0.0436,0.208,148.419,4
spotify:track:22DH8NChecsgPxDjA4pqer,"Tough","Tough","Quavo,Lana Del Rey",2024-07-03,188828,76,false,nick170708!,2024-07-03T18:34:19Z,"","Quality Control Music/Motown Records",0.582,0.557,8,-7.981,0,0.101,0.452,0.0000187,0.121,0.211,84.989,4
spotify:track:0nj9Bq5sHDiTxSHunhgkFb,"squabble up","GNX","Kendrick Lamar",2024-11-22,157992,87,true,nick170708!,2024-11-27T04:41:23Z,"hip hop,west coast hip hop","pgLang, under exclusive license to Interscope Records",0.874,0.672,0,-5.568,1,0.198,0.0206,0,0.0783,0.711,103.921,4
spotify:track:7iabz12vAuVQYyekFIWJxD,"BAND4BAND (feat. Lil Baby)","BAND4BAND (feat. Lil Baby)","Central Cee,Lil Baby",2024-05-23,140733,79,true,nick170708!,2024-07-03T12:01:40Z,"uk drill,drill,uk grime,grime","Columbia",0.882,0.764,11,-5.241,1,0.204,0.359,0,0.119,0.886,140.113,4
spotify:track:3eh51r6rFWAlGQRlHx9QnQ,"Push Ups","Push Ups","Drake",2024-04-19,232774,75,true,nick170708!,2024-04-20T04:05:20Z,"rap","OVO/Republic",0.598,0.696,2,-4.789,1,0.112,0.0153,0,0.219,0.209,91.057,4
spotify:track:6uTPdRrEDeH8Fyg5L5qmeU,"Never Lose Me","Never Lose Me","Flo Milli",2023-11-30,125901,76,true,nick170708!,2024-01-26T05:11:06Z,"","'94 Sounds/RCA Records",0.781,0.567,1,-7.857,1,0.0969,0.0504,0,0.0981,0.0743,121.964,4
spotify:track:19RybK6XDbAVpcdxSbZL1o,"Apple","BRAT","Charli xcx",2024-06-07,151739,84,false,nick170708!,2024-08-02T17:49:26Z,"hyperpop,art pop","Atlantic Records",0.804,0.957,0,-5.452,1,0.034,0.125,0.0174,0.114,0.962,126.035,4
spotify:track:24XihnoVPWXlKJ4BgXqjVM,"It's ok I'm ok","It's ok I'm ok","Tate McRae",2024-09-12,156521,78,true,nick170708!,2024-12-31T20:19:43Z,"","RCA Records Label",0.754,0.514,1,-7.721,0,0.0471,0.0257,0.0000398,0.0808,0.363,114.997,4
spotify:track:2F3N9tdombb64aW6VtZOdo,"Down Bad","THE TORTURED POETS DEPARTMENT","Taylor Swift",2024-04-18,261228,75,true,nick170708!,2024-04-19T04:15:42Z,"","Taylor Swift",0.541,0.366,11,-10.412,1,0.0748,0.56,0.000001,0.0946,0.168,159.707,4
spotify:track:1XBYiRV30ykHw5f4wm6qEn,"NIGHTS LIKE THIS","THE FIRST TIME","The Kid LAROI",2023-11-10,86983,90,false,nick170708!,2024-07-04T22:19:27Z,"","Columbia",0.482,0.757,6,-4.586,1,0.0355,0.0137,0.0016,0.143,0.12,142.579,4
spotify:track:3QS9ZCtoSCJhmaJ7QNXSAS,"act ii: date @ 8 (feat. Drake) - remix","act ii: date @ 8 (feat. Drake) [remix]","4batz,Drake",2024-03-08,231338,74,true,nick170708!,2024-03-11T14:07:58Z,"rap","4batz / OVO Sound",0.55,0.545,0,-9.304,1,0.163,0.318,0,0.0608,0.412,102.469,4
spotify:track:5bi0gh89wRuH2OgjdAKFsb,"Santa","Santa","Rvssian,Rauw Alejandro,Ayra Starr",2024-04-04,193038,79,false,nick170708!,2024-05-13T02:17:52Z,"trap latino,reggaeton,urbano latino,latin,afrobeats,afrobeat,afropop,afro r&b,afropiano,afro soul","Sony Music Latin",0.725,0.709,3,-5.017,0,0.129,0.321,0.000189,0.114,0.648,99.993,4
spotify:track:1cOboCuWYI2osTOfolMRS6,"Tu Boda","Tu Boda","Oscar Maydon,Fuerza Regida",2024-09-26,225880,87,true,nick170708!,2024-11-08T15:37:56Z,"corridos tumbados,corrido,corridos bélicos,electro corridos,dembow belico,sad sierreño,música mexicana,sierreño,banda","Rancho Humilde/Sony Music Latin",0.694,0.651,6,-6.968,1,0.0784,0.496,0.0000136,0.0787,0.471,112.648,3
