Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,"august","folklore","Taylor Swift",2020-07-24,261922,87,false,nick170708!,2024-02-01T17:29:31Z,"","Taylor Swift",0.532,0.623,5,-9.208,1,0.0331,0.538,0.0000728,0.0925,0.403,89.937,4
spotify:track:1tkg4EHVoqnhR6iFEXb60y,"What You Know Bout Love","Shoot For The Stars Aim For The Moon","Pop Smoke",2020-07-03,160000,80,true,nick170708!,2024-02-01T17:29:31Z,"brooklyn drill,drill,new york drill","Victor Victor Worldwide",0.709,0.548,10,-8.493,1,0.353,0.65,0.00000159,0.133,0.543,83.995,4
spotify:track:47EiUVwUp4C9fGccaPuUCS,"DÁKITI","DÁKITI","Bad Bunny,JHAYCO",2020-10-30,205090,82,true,nick170708!,2024-02-01T17:29:31Z,"reggaeton,trap latino,urbano latino,latin","Rimas Entertainment LLC",0.731,0.573,4,-10.059,0,0.0544,0.401,0.0000522,0.113,0.145,109.928,4
spotify:track:4Oun2ylbjFKMPTiaSbbCih,"WAP (feat. Megan Thee Stallion)","WAP (feat. Megan Thee Stallion)","Cardi B,Megan Thee Stallion",2020-08-07,187541,80,true,nick170708!,2024-02-01T17:29:31Z,"","Atlantic/KSR",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,4
spotify:track:7ytR5pFWmSjzHJIeQkgog4,"ROCKSTAR (feat. Roddy Ricch)","BLAME IT ON BABY","DaBaby,Roddy Ricch",2020-04-17,181733,78,true,nick170708!,2024-02-01T17:29:31Z,"melodic rap","South Coast Music Group/Interscope Records",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,4
spotify:track:22LAwLoDA5b4AaGSkg6bKW,"Blueberry Faygo","Certified Hitmaker","Lil Mosey",2020-02-06,162546,76,true,nick170708!,2024-02-01T17:29:31Z,"melodic rap","Mogul Vision/Interscope Records",0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,4
spotify:track:3tjFYV6RSFtuktYl3ZtYcq,"Mood (feat. iann dior)","Mood (feat. iann dior)","24kGoldn,iann dior",2020-07-24,140525,9,true,nick170708!,2024-02-01T17:29:31Z,"melodic rap","Records/Columbia",0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,4
spotify:track:24ySl2hOPGCDcxBxFIqWBu,"Rain On Me (with Ariana Grande)","Rain On Me (with Ariana Grande)","Lady Gaga,Ariana Grande",2020-05-22,182200,73,false,nick170708!,2024-02-01T17:29:31Z,"art pop,pop","Interscope Records",0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,4
spotify:track:0v1x6rN6JHRapa03JElljE,"Dynamite","Dynamite","BTS",2020-08-21,199053,3,false,nick170708!,2024-02-01T17:29:31Z,"k-pop","2020 BigHit Entertainment",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,4
spotify:track:7a53HqqArd4b9NF4XAmlbI,"Kings & Queens","Heaven & Hell","Ava Max",2020-09-18,162398,85,false,nick170708!,2025-01-07T22:12:49Z,"","Atlantic Records",0.637,0.69,1,-4.057,0,0.0405,0.00786,0,0.124,0.457,129.857,4
spotify:track:3jjujdWJ72nww5eGnfs2E7,"Adore You","Fine Line","Harry Styles",2019-12-13,207133,84,false,nick170708!,2024-02-01T17:29:31Z,"","Columbia",0.676,0.771,8,-3.675,1,0.0483,0.0237,0.000007,0.102,0.569,99.048,4
spotify:track:1daDRI9ahBonbWD8YcxOIB,"Angels Like You","Plastic Hearts","Miley Cyrus",2020-11-27,196453,86,false,nick170708!,2024-11-26T19:28:42Z,"","RCA Records Label",0.672,0.642,5,-4.035,1,0.0313,0.0981,0,0.1,0.494,121.981,4
spotify:track:26XaOsDMbl0e1cVKYfkz6w,"Falling","Falling","Trevor Daniel",2018-10-05,159381,71,false,nick170708!,2024-08-20T12:59:41Z,"","Alamo",0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,4
spotify:track:2DQNYMRjisN3KAPj1bEwOI,"Lemonade (feat. Gunna Don Toliver & NAV)","B4 The Storm","Internet Money,Gunna,Don Toliver,NAV",2020-08-29,195428,0,true,nick170708!,2024-02-01T17:29:31Z,"melodic rap","Internet Money Records/ TenThousand Projects",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,4
spotify:track:6jRq8gaZhMUyy5RclRPcAf,"hot girl bummer","everything means nothing","blackbear",2020-08-21,188343,78,true,nick170708!,2024-02-01T17:29:31Z,"","Alamo",0.782,0.559,6,-7.106,0,0.0767,0.125,0,0.385,0.685,129.992,1
spotify:track:6bnF93Rx87YqUBLSgjiMU8,"Heartless","After Hours","The Weeknd",2020-03-20,198266,81,true,nick170708!,2024-08-19T16:35:16Z,"","Republic Records",0.537,0.746,10,-5.507,0,0.15,0.0236,0.000001,0.156,0.252,170.083,4
spotify:track:127QTOFJsJQp5LbJbu3A1y,"Toosie Slide","Toosie Slide","Drake",2020-04-03,247058,73,true,nick170708!,2024-02-01T17:29:31Z,"rap","OVO",0.834,0.454,1,-9.75,0,0.201,0.321,0.00000615,0.114,0.837,81.618,4
spotify:track:5RqR4ZCCKJDcBLIn4sih9l,"Party Girl","Party Girl","StaySolidRocky",2020-04-21,147800,72,true,nick170708!,2024-02-01T17:29:31Z,"","Columbia",0.728,0.431,6,-9.966,0,0.0622,0.749,0,0.0996,0.629,130.022,4
spotify:track:2b8fOow8UzyDFAE27YhOZM,"Memories","Memories","Maroon 5",2019-09-20,189486,35,false,nick170708!,2024-02-01T17:29:31Z,"pop","222 Records/Interscope Records",0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,4
spotify:track:4HBZA5flZLE435QTztThqH,"Stuck with U (with Justin Bieber)","Stuck with U","Ariana Grande,Justin Bieber",2020-05-08,228482,82,false,nick170708!,2024-02-01T17:29:31Z,"pop","Ariana Grande & Justin Bieber "Stuck With U"- Charity",0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,3
spotify:track:4xqrdfXkTW4T0RauPLv3WA,"Heather","Kid Krow","Conan Gray",2020-03-20,198040,87,false,nick170708!,2024-02-01T17:29:31Z,"","Republic Records",0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,3
spotify:track:4umIPjkehX1r7uhmGvXiSV,"Intentions (feat. Quavo)","Changes","Justin Bieber,Quavo",2020-02-14,212866,78,false,nick170708!,2024-02-01T17:29:31Z,"","RBMG/Def Jam",0.806,0.546,9,-6.637,1,0.0579,0.298,0,0.102,0.875,147.988,4
spotify:track:3VyjsVV24RmBIbWJAeUJNu,"No Idea","No Idea","Don Toliver",2019-05-29,154424,1,false,nick170708!,2024-09-17T16:09:55Z,"","Cactus Jack / Atlantic",0.651,0.631,6,-5.717,0,0.0896,0.519,0.000579,0.165,0.35,127.994,4
spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,"Life Is Good (feat. Drake)","Life Is Good (feat. Drake)","Future,Drake",2020-01-10,237735,75,true,nick170708!,2024-02-01T17:29:31Z,"rap","Epic/Freebandz",0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,4
spotify:track:3eekarcy7kvN4yt5ZFzltW,"HIGHEST IN THE ROOM","HIGHEST IN THE ROOM","Travis Scott",2019-10-04,175720,87,true,nick170708!,2024-02-01T17:29:31Z,"rap","Cactus Jack/Epic",0.598,0.427,7,-8.764,0,0.0317,0.0546,0.00000583,0.21,0.0605,76.469,4
spotify:track:2Wo6QQD1KMDWeFkkjLqwx5,"Roses - Imanbek Remix","Roses (Imanbek Remix)","SAINt JHN,Imanbek",2019-09-13,176218,11,true,nick170708!,2024-02-01T17:29:31Z,"slap house","HITCO",0.785,0.721,8,-5.457,1,0.0506,0.0149,0.00432,0.285,0.894,121.962,4
spotify:track:45bE4HXI0AwGZXfZtMp8JR,"you broke me first","you broke me first","Tate McRae",2020-04-17,169265,9,true,nick170708!,2024-02-01T17:29:31Z,"","RCA Records Label",0.667,0.373,4,-9.389,1,0.05,0.785,0,0.0906,0.0823,124.148,4
spotify:track:1Cv1YLb4q0RzL6pybtaMLo,"Sunday Best","Where the Light Is","Surfaces",2019-01-06,158571,9,false,nick170708!,2024-02-01T17:29:31Z,"","Surfaces, LLC / TenThousand Projects, LLC",0.878,0.525,5,-6.832,1,0.0578,0.183,0,0.0714,0.694,112.022,4
spotify:track:3hxIUxnT27p5WcmjGUXNwx,"Shut up My Moms Calling","Shut up My Moms Calling","Hotel Ugly",2020-02-10,164571,88,false,nick170708!,2024-11-26T19:26:57Z,"","Hotel Ugly, under exclusive license to Amuseio AB",0.485,0.409,9,-10.711,0,0.101,0.325,0,0.103,0.376,138.419,4
spotify:track:41L3O37CECZt3N7ziG2z7l,"Yummy","Yummy","Justin Bieber",2020-01-03,210426,68,false,nick170708!,2024-02-01T17:29:31Z,"","RBMG/Def Jam",0.688,0.514,9,-6.612,0,0.0903,0.366,0,0.116,0.494,145.919,4
spotify:track:5v4GgrXPMghOnBBLmveLac,"Savage Remix (feat. Beyoncé)","Savage Remix (feat. Beyoncé)","Megan Thee Stallion,Beyoncé",2020-04-29,242000,64,true,nick170708!,2024-02-01T17:29:31Z,"","300 Entertainment",0.822,0.743,10,-4.772,0,0.28,0.016,0,0.127,0.636,84.459,4
spotify:track:3vAn0qZzdyuHamcrpkfiX3,"How You Like That","How You Like That","BLACKPINK",2020-06-26,181263,0,false,nick170708!,2024-02-01T17:29:31Z,"k-pop","YG Entertainment/Interscope Records",0.828,0.782,11,-4.014,1,0.0918,0.0694,0.0000341,0.0544,0.351,130.013,4
spotify:track:5GkQIP5mWPi4KZLLXeuFTT,"motive (with Doja Cat)","Positions","Ariana Grande,Doja Cat",2020-10-30,167989,74,true,nick170708!,2024-02-01T17:29:31Z,"pop","Republic Records",0.789,0.742,10,-5.664,0,0.0652,0.0681,0,0.166,0.661,116.965,4
spotify:track:2Z8yfpFX0ZMavHkcIeHiO1,"Monster (Shawn Mendes & Justin Bieber)","Monster","Shawn Mendes,Justin Bieber",2020-11-20,178994,69,false,nick170708!,2024-02-01T17:29:31Z,"","Shawn Mendes LP4-5 PS/ Island",0.652,0.383,2,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765,4
spotify:track:1raaNykBg1bDnWENUiglUA,"Break My Heart","Break My Heart","Dua Lipa",2020-03-25,221820,62,false,nick170708!,2025-01-11T21:58:35Z,"pop","Warner Records",0.73,0.729,4,-3.434,0,0.0886,0.167,0.00000139,0.349,0.467,113.012,4
spotify:track:7k4t7uLgtOxPwTpFmtJNTY,"Tusa","Tusa","KAROL G,Nicki Minaj",2019-11-07,200960,77,true,nick170708!,2024-02-01T17:29:31Z,"reggaeton,latin,urbano latino","TUSA - Karol G & Nicki Minaj",0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,4
spotify:track:1yoMvmasuxZfqHEipJhRbp,"Hawái","PAPI JUANCHO","Maluma",2020-08-21,199112,84,false,nick170708!,2024-02-01T17:29:31Z,"reggaeton,latin,urbano latino","Sony Music Latin",0.783,0.727,6,-3.454,0,0.389,0.185,0.0000246,0.0626,0.558,180.067,4
spotify:track:0EhpEsp4L0oRGM0vmeaN5e,"UN DIA (ONE DAY) (Feat. Tainy)","UN DIA (ONE DAY) (Feat. Tainy)","J Balvin,Dua Lipa,Bad Bunny,Tainy",2020-07-24,232253,73,false,nick170708!,2024-02-01T17:29:31Z,"reggaeton,latin,pop,trap latino,urbano latino","Universal Music Latino/ NEON16",0.571,0.693,6,-8.234,0,0.0545,0.00536,0,0.173,0.393,168.169,4
spotify:track:6J2LdBN97cDWn0MLxYh9HB,"July","THE END OF EVERYTHING","Noah Cyrus",2020-05-15,156106,82,false,nick170708!,2024-02-01T17:29:31Z,"","Records/Columbia",0.708,0.186,9,-8.953,0,0.042,0.868,0,0.0779,0.322,72.541,4
spotify:track:4pvb0WLRcMtbPGmtejJJ6y,"exile (feat. Bon Iver)","folklore","Taylor Swift,Bon Iver",2020-07-24,285634,82,false,nick170708!,2025-06-30T01:59:39Z,"","Taylor Swift",0.298,0.38,6,-8.426,1,0.0287,0.778,0.0000562,0.11,0.152,75.602,4
spotify:track:2gMXnyrvIjhVBUZwvLZDMP,"Before You Go","Divinely Uninspired To A Hellish Extent (Extended Edition)","Lewis Capaldi",2019-11-22,215106,86,false,nick170708!,2024-02-01T17:29:31Z,"soft pop","Vertigo Berlin",0.459,0.574,3,-4.857,1,0.0577,0.608,0,0.0885,0.183,111.881,4
spotify:track:2SAqBLGA283SUiwJ3xOUVI,"Laugh Now Cry Later (feat. Lil Durk)","Laugh Now Cry Later (feat. Lil Durk)","Drake,Lil Durk",2020-08-14,261492,79,true,nick170708!,2024-02-01T17:29:31Z,"rap,chicago drill,drill","OVO",0.761,0.518,0,-8.871,1,0.134,0.244,0.0000347,0.107,0.522,133.976,4
spotify:track:7FIWs0pqAYbP91WWM0vlTQ,"Godzilla (feat. Juice WRLD)","Music To Be Murdered By","Eminem,Juice WRLD",2020-01-17,210800,84,true,nick170708!,2024-02-01T17:29:31Z,"rap,hip hop,melodic rap,emo rap","Shady/Aftermath/Interscope Records",0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,4
spotify:track:29TPjc8wxfz4XMn21O7VsZ,"Sky","Whole Lotta Red","Playboi Carti",2020-12-25,193234,82,true,nick170708!,2025-01-20T21:27:08Z,"rage rap","AWGE/Interscope Records",0.785,0.903,2,-4.184,1,0.21,0.258,0,0.169,0.565,139.98,4
spotify:track:0PvFJmanyNQMseIFrU708S,"For The Night (feat. Lil Baby & DaBaby)","Shoot For The Stars Aim For The Moon","Pop Smoke,Lil Baby,DaBaby",2020-07-03,190476,78,true,nick170708!,2024-02-01T17:29:31Z,"brooklyn drill,drill,new york drill","Victor Victor Worldwide",0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,4
spotify:track:2p8IUWQDrpjuFltbdgLOag,"After Hours","After Hours","The Weeknd",2020-03-20,361026,84,false,nick170708!,2024-12-04T12:54:29Z,"","Republic Records",0.658,0.572,5,-6.099,0,0.0308,0.0811,0.0061,0.121,0.144,108.968,4
spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,"If the World Was Ending (feat. Julia Michaels)","If the World Was Ending (feat. Julia Michaels)","JP Saxe,Julia Michaels",2019-10-17,208687,77,false,nick170708!,2024-02-01T17:29:31Z,"","Arista Records",0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801,4
spotify:track:6NfrH0ANGmgBXyxgV2PeXt,"La Difícil","YHLQMDLG","Bad Bunny",2020-02-29,163084,75,true,nick170708!,2024-02-01T17:29:31Z,"reggaeton,trap latino,urbano latino,latin","Rimas Entertainment LLC",0.685,0.848,8,-4.561,0,0.0858,0.0861,0.00000714,0.0783,0.761,179.87,4
spotify:track:2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby Tory Lanez & Lil Wayne) [Remix]","Jack Harlow,Tory Lanez,DaBaby,Lil Wayne",2020-06-24,227478,69,true,nick170708!,2024-02-01T17:29:31Z,"rap,hip hop","Generation Now/Atlantic",0.904,0.723,11,-5.224,0,0.26,0.0631,0,0.185,0.835,145.013,4
spotify:track:7szuecWAPwGoV1e5vGu8tl,"In Your Eyes","After Hours","The Weeknd",2020-03-20,237520,79,true,nick170708!,2024-02-01T17:29:31Z,"","Republic Records",0.667,0.719,7,-5.371,0,0.0346,0.0028,0.0000792,0.0736,0.718,100.019,4
spotify:track:5JqZ3oqF00jkT81foAFvqg,"Prisoner (feat. Dua Lipa)","Prisoner (feat. Dua Lipa)","Miley Cyrus,Dua Lipa",2020-11-20,169333,3,false,nick170708!,2024-02-01T17:29:31Z,"pop","RCA Records Label",0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,4
spotify:track:6KfoDhO4XUWSbnyKjNp9c4,"Maniac","Kid Krow","Conan Gray",2020-03-20,185773,78,false,nick170708!,2025-05-24T20:10:26Z,"","Republic Records",0.628,0.639,8,-5.46,1,0.0435,0.00162,0,0.354,0.493,108.045,4
spotify:track:45S5WTQEGOB1VHr1Q4FuPl,"Golden","Fine Line","Harry Styles",2019-12-13,208906,78,false,nick170708!,2024-09-17T16:08:51Z,"","Columbia",0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,4
spotify:track:4Lxseh0wN7N0ljiOh8KwbU,"Come & Go (with Marshmello)","Come & Go (with Marshmello)","Juice WRLD,Marshmello",2020-07-09,205484,58,true,nick170708!,2024-02-01T17:29:31Z,"melodic rap,emo rap,edm","Joytime Collective/Grade A Productions/Interscope Records",0.625,0.811,0,-5.183,1,0.0659,0.0173,0,0.16,0.532,144.994,4
spotify:track:3GZoWLVbmxcBys6g0DLFLf,"Supalonely (feat. Gus Dapperton)","Hey u x","BENEE,Gus Dapperton",2020-11-13,223488,64,true,nick170708!,2024-02-01T17:29:31Z,"bedroom pop","Republic Records",0.862,0.631,7,-4.746,1,0.0515,0.291,0.000209,0.123,0.841,128.978,4
spotify:track:2J4P46vCFm1rPkNkp9pZWX,"Ice Cream (with Selena Gomez)","Ice Cream (with Selena Gomez)","BLACKPINK,Selena Gomez",2020-08-28,175813,65,false,nick170708!,2024-02-01T17:29:31Z,"k-pop","YG Entertainment/Interscope Records",0.79,0.729,9,-3.843,1,0.334,0.0342,0.0000931,0.0411,0.904,159.989,4
spotify:track:62aP9fBQKYKxi7PDXwcUAS,"ily (i love you baby) (feat. Emilee)","ily (i love you baby) (feat. Emilee)","Surf Mesa,Emilee",2019-11-26,176546,79,false,nick170708!,2024-02-01T17:29:31Z,"","Astralwerks",0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4
spotify:track:3H7ihDc1dqLriiWXwsc2po,"Breaking Me","Breaking Me","Topic,A7S",2019-12-19,166793,77,false,nick170708!,2024-02-01T17:29:31Z,"","Virgin",0.789,0.72,8,-5.652,0,0.218,0.223,0,0.129,0.664,122.031,4
spotify:track:3Z8FwOEN59mRMxDCtb8N0A,"Be Kind (with Halsey)","Be Kind (with Halsey)","Marshmello,Halsey",2020-05-01,172761,75,false,nick170708!,2024-02-01T17:29:31Z,"edm","Astralwerks",0.63,0.633,4,-7.088,1,0.0457,0.00776,0,0.0541,0.452,93.992,4
spotify:track:1DWZUa5Mzf2BwzpHtgbHPY,"Good News","Circles","Mac Miller",2020-01-17,342040,73,false,nick170708!,2024-02-01T17:29:31Z,"","Warner Records",0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,4
spotify:track:54bFM56PmE4YLRnqpW6Tha,"Therefore I Am","Therefore I Am","Billie Eilish",2020-11-12,174321,73,false,nick170708!,2024-02-01T17:29:31Z,"","Darkroom/Interscope Records",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,4
spotify:track:7HMmFQsKsljwTw8bS7lu19,"Rare","Rare","Selena Gomez",2020-01-10,220589,62,false,nick170708!,2024-02-01T17:29:31Z,"","Interscope Records",0.838,0.541,5,-6.746,1,0.0708,0.207,0.0000797,0.103,0.637,114.996,4
spotify:track:6AGOKlMZWLCaEJGnaROtF9,"Put Your Records On","Put Your Records On","Ritt Momney",2020-04-24,210463,72,false,nick170708!,2024-02-01T17:29:31Z,"bedroom pop","Columbia",0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,4
spotify:track:5u1n1kITHCxxp8twBcZxWy,"Holy (feat. Chance The Rapper)","Holy","Justin Bieber,Chance the Rapper",2020-09-18,212093,71,false,nick170708!,2024-02-01T17:29:31Z,"","RBMG/Def Jam",0.673,0.704,6,-8.056,1,0.36,0.196,0,0.0898,0.372,86.919,4
spotify:track:5KCbr5ndeby4y4ggthdiAb,"Wonder","Wonder","Shawn Mendes",2020-10-02,172692,71,false,nick170708!,2024-02-01T17:29:31Z,"","Shawn Mendes LP4-5 PS/ Island",0.333,0.637,1,-4.904,0,0.0581,0.131,0.000018,0.149,0.132,139.898,4
spotify:track:1xQ6trAsedVPCdbtDAmk0c,"Savage Love (Laxed - Siren Beat)","Savage Love (Laxed - Siren Beat)","Jawsh 685,Jason Derulo",2020-06-11,171374,75,true,nick170708!,2024-02-01T17:29:31Z,"","Columbia",0.767,0.481,0,-8.52,0,0.0803,0.234,0,0.269,0.761,150.076,4
spotify:track:70rFIfYN7lU6iTgUIVP42w,"my ex's best friend (with blackbear)","my ex's best friend (with blackbear)","mgk,blackbear",2020-08-07,138970,1,true,nick170708!,2024-02-01T17:29:31Z,"","Bad Boy/Interscope Records",0.728,0.685,5,-5.096,0,0.0433,0.00391,0,0.152,0.33,124.934,4
spotify:track:27ycaQnQAxaPiyeg3nr2aB,"Midnight Sky","Midnight Sky","Miley Cyrus",2020-08-14,223279,5,false,nick170708!,2024-02-01T17:29:31Z,"","RCA Records Label",0.705,0.814,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110,4
spotify:track:1KixkQVDUHggZMU9dUobgm,"My Head & My Heart","Heaven & Hell","Ava Max",2020-09-18,174760,76,false,nick170708!,2025-01-07T22:13:18Z,"","Atlantic Records",0.614,0.934,9,-3.709,0,0.07,0.0697,0,0.121,0.436,116.001,4
spotify:track:4NCsrTzgVfsDo8nWyP8PPc,"RITMO (Bad Boys For Life)","Translation","Black Eyed Peas,J Balvin",2020-06-18,214934,57,true,nick170708!,2024-02-01T17:29:31Z,"reggaeton,latin","Universal Music Division Polydor France",0.723,0.704,10,-7.088,0,0.0571,0.0259,0.00109,0.792,0.684,105.095,4
spotify:track:6EDO9iiTtwNv6waLwa1UUq,"POPSTAR (feat. Drake)","POPSTAR (feat. Drake)","DJ Khaled,Drake",2020-07-17,200221,70,true,nick170708!,2024-02-01T17:29:31Z,"rap","OVO/We The Best/Epic",0.8,0.56,5,-4.818,0,0.261,0.057,0,0.134,0.45,163.071,4
spotify:track:39Yp9wwQiSRIDOvrVg7mbk,"THE SCOTTS","THE SCOTTS","THE SCOTTS,Travis Scott,Kid Cudi",2020-04-24,165977,75,true,nick170708!,2024-02-01T17:29:31Z,"rap","Cactus Jack / Epic",0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979,4
spotify:track:07KXEDMj78x68D884wgVEm,"High Fashion (feat. Mustard)","Please Excuse Me for Being Antisocial","Roddy Ricch,Mustard",2019-12-06,220486,73,true,nick170708!,2024-02-01T17:29:31Z,"melodic rap","Atlantic Records",0.831,0.499,11,-8.442,0,0.114,0.269,0,0.3,0.511,97.956,4
spotify:track:2DEZmgHKAvm41k4J3R2E9Y,"Safaera","YHLQMDLG","Bad Bunny,Jowell & Randy,Ñengo Flow",2020-02-29,295176,79,true,nick170708!,2024-02-01T17:29:31Z,"reggaeton,trap latino,urbano latino,latin","Rimas Entertainment LLC",0.607,0.829,2,-4.074,1,0.379,0.0103,0,0.107,0.685,96.172,4
spotify:track:78qd8dvwea0Gosb6Fe6j3k,"Boss Bitch","Boss Bitch","Doja Cat",2020-01-23,134239,78,false,nick170708!,2024-02-01T17:29:31Z,"","Atlantic Records",0.707,0.955,10,-4.593,0,0.222,0.127,0,0.202,0.575,125.989,4
spotify:track:3AzjcOeAmA57TIOr9zF1ZW,"Physical","Future Nostalgia","Dua Lipa",2020-03-27,193829,78,false,nick170708!,2024-02-01T17:29:31Z,"pop","Warner Records",0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,4
spotify:track:6cx06DFPPHchuUAcTxznu9,"Head & Heart (feat. MNEK)","Head & Heart (feat. MNEK)","Joel Corry,MNEK",2020-07-03,166028,81,false,nick170708!,2024-02-01T17:29:31Z,"dance pop","Atlantic Records UK",0.734,0.874,8,-3.158,1,0.0662,0.168,0.0000114,0.0489,0.905,122.953,4
spotify:track:7lidXGPXPYLNThITAOTlkK,"You should be sad","Manic","Halsey",2020-01-17,205473,72,true,nick170708!,2024-02-01T17:29:31Z,"","Capitol Records",0.591,0.585,2,-6.35,1,0.0276,0.143,0,0.109,0.323,110.943,4
